city,state,county,name,zip,state2,address,phone
Paradise Valley,AZ,maricopa,Paradise Valley Police Department,85253,az,6433 East Lincoln Drive,480-948-7410
Peoria,AZ,maricopa,Peoria Police Department,85345,az,8343 West Monroe Street,623-773-7096
Phoenix,AZ,maricopa,Phoenix Police Department,85003,az,620 West Washington Street,602-262-7626
Scottsdale,AZ,maricopa,Scottsdale Police Department - District 3 Vía Linda,85258,az,9065 East Vía Linda,480-312-5000
Surprise,AZ,maricopa,Surprise Police Department,85378,az,12425 West Bell Road,623-583-1085
Tempe,AZ,maricopa,Tempe Police Department,85281,az,120 East 5th Street,480-350-8311
Tolleson,AZ,maricopa,Tolleson Police Department,85353,az,8350 West Van Buren Street,623-936-7186
Youngtown,AZ,maricopa,Youngtown Police Services,85363,az,12038 N Club House Sq,623-974-3665
Bullhead,AZ,mohave,Bullhead City Police Department,86442,az,1255 Marina Boulevard,928-763-9200
Colorado City,AZ,mohave,Colorado City Police Department,86021,az,25 Central Street,928-875-2695
Lake Havasu,AZ,mohave,Havasu City Police Department,86403,az,2360 McCulloch Boulevard North,928-855-1171
Kingman,AZ,mohave,Kingman Police Department,86401,az,2730 East Andy Devine Avenue,928-753-1911
Holbrook,AZ,navajo,Holbrook Police Department,86025,az,120 East Buffalo Street,928-524-3991
Keams Canyon,AZ,navajo,Keams Canyon Police Assistance,86034,az,396 Highway 264,928-738-2234
Show Low,AZ,navajo,Show Low Police Department,85901,az,150 North 6th Street,928-537-5091
Winslow,AZ,navajo,Winslow Police Department,86047,az,115 East 2nd Street,928-289-0332
Marana,AZ,pima,Marana Police Department,85653,az,13291 North Lon Adams Road,520-382-2000
Oro Valley,AZ,pima,Oro Valley Police Department,85737,az,11000 North La Cañada Drive,520-229-4900
Green Valley,AZ,pima,Sahuarita Police Department,85614,az,1691 West Duval Commerce Court,520-648-7746
Tucson,AZ,pima,South Tucson Police Department,85713,az,1601 South 6th Avenue,520-622-3307
Sells,AZ,pima,Tohono O'Odham Nation Police Department,85634,az,,520-383-3275
Tucson,AZ,pima,Tucson Police Department,85701,az,270 South Stone Avenue,520-791-4444
Apache Junction,AZ,pinal,Apache Junction Police Department,85119,az,1001 North Idaho Road,480-982-8260
Casa Grande,AZ,pinal,Casa Grande Police Department,85122,az,373 West Val Vista Boulevard,520-421-8700
Coolidge,AZ,pinal,Coolidge Police Department,85128,az,911 South Arizona Boulevard,520-723-5311
Eloy,AZ,pinal,Eloy Police Department,85131,az,630 North Main Street,520-466-7324
Florence,AZ,pinal,Florence Police Department,85132,az,425 North Pinal Street,520-868-7681
Kearny,AZ,pinal,Kearny Police Department,85137,az,375 Alden Road,520-363-5566
Mammoth,AZ,pinal,Mammoth Police Department,85618,az,125 North Clark Road,520-487-2248
Superior,AZ,pinal,Superior Police Department,85173,az,734 Main Street,520-689-1962
Patagonia,AZ,santa,Marshal's Office,85624,az,287 McKeown Avenue,520-394-2091
Nogales,AZ,santa,Nogales Police Department,85621,az,777 North Grand Avenue,520-287-9111
Camp Verde,AZ,yavapai,Camp Verde Police Department,86322,az,646 South 1st Street,928-567-6621
Chino Valley,AZ,yavapai,Chino Valley Police Department,86323,az,1020 West Palomino Road,928-636-4223
Clarkdale,AZ,yavapai,Clarkdale Police Department,86324,az,49 North 9th Street,928-634-2921
Cottonwood,AZ,yavapai,Cottonwood Police Department,86326,az,199 South 6th Street,928-634-4246
Jerome,AZ,yavapai,Jerome Police Department,86331,az,305 Main Street,928-634-8992
Prescott,AZ,yavapai,Prescott Police Department,86303,az,222 South Marina Street,928-777-1900
Prescott Valley,AZ,yavapai,Prescott Valley Police Department,86314,az,7601 East Civic Circle,928-772-9261
Sedona,AZ,yavapai,Sedona Police Department,86336,az,100 Roadrunner Drive,928-282-3100
San Luis,AZ,yuma,San Luis Department of Public Safety,85349,az,767 1st Street,928-627-2658
Somerton,AZ,yuma,Somerton Police Department,85350,az,150 East Main Street,928-627-2011
Wellton,AZ,yuma,Wellton Police Department,85356,az,28618 Oakland Avenue,928-785-4887
Yuma,AZ,yuma,Yuma Police Department,85364,az,1500 South 1st Avenue,928-373-4700
DeWitt,AR,arkansas,De Witt Police Department,72042,ar,120 Court Square,870-946-1776
Stuttgart,AR,arkansas,Stuttgart Police Department,72160,ar,514 South Main Street,870-673-1414
Crossett,AR,ashley,Crossett Police Department,71635,ar,307 Main Street,870-364-4131
Hamburg,AR,ashley,Hamburg Police Department,71646,ar,305 East Adams Street,870-853-8600
Gassville,AR,baxter,Gassville Police Department,72635,ar,204 South School Street,870-435-2615
Lakeview,AR,baxter,Lakeview Police Department,72642,ar,14 Skyles Ln,870-431-8744
Mountain Home,AR,baxter,Mountain Home Criminal Division,72653,ar,103 West 9th Street,870-424-3788
Bella Vista,AR,benton,Bella Vista Sheriffs Department,72715,ar,51 Huntley Lane,479-855-3771
Bentonville,AR,benton,Bentonville : Police Department,72712,ar,908 Southeast 14th Street,479-271-3170
Cave Springs,AR,benton,Cave Springs Police Department,72718,ar,137 North Main Street (Cave Springs),479-248-1414
Centerton,AR,benton,Centerton Police Department,72719,ar,753 West Centerton Boulevard,479-795-4431
Decatur,AR,benton,Decatur Police Department,72722,ar,310 Maple Avenue,479-752-3912
Gentry,AR,benton,Gentry Police Department,72734,ar,100 East Main Street,479-736-8400
Rogers,AR,benton,Little Flock City Police Department,72756,ar,1500 Little Flock Drive,479-936-7911
Lowell,AR,benton,Lowell City Police Department,72745,ar,214 North Lincoln Street,479-659-8888
Bentonville,AR,benton,Northwest Arkansas Regional Airport Police,72712,ar,1 Airport Boulevard,479-205-1020
Pea Ridge,AR,benton,Pea Ridge Police Department,72751,ar,293 South Curtis Avenue,479-451-8220
Rogers,AR,benton,Rogers City Police Department,72758,ar,1905 South Dixieland Road,479-621-1172
Siloam Springs,AR,benton,Siloam Springs Police Department,72761,ar,410 North Broadway Street,479-524-4118
Gravette,AR,benton,Springdale Police Department,72736,ar,201 Main Street Southeast,479-751-4542
Harrison,AR,boone,Harrison City Police Department,72601,ar,116 North Spring Street,870-741-4636
Warren,AR,bradley,Warren Police Department,71671,ar,200 Alabama Street,870-226-3703
Hampton,AR,calhoun,Hampton Police Department,71744,ar,121 North 2nd Street,870-798-4610
Berryville,AR,carroll,Berryville Police,72616,ar,303 East Madison Avenue,870-423-3343
Green Forest,AR,carroll,Green Forest Police Department,72638,ar,203 South Springfield Avenue,870-438-5517
Dermott,AR,chicot,Dermott Police Department,71638,ar,112 North Freeman Street,870-538-5269
Lake Village,AR,chicot,Lake Village Police Department,71653,ar,114 North Chicot Street,870-265-5055
Amity,AR,clark,Amity Police Department,71921,ar,121 East Thompson Street,870-342-5832
Arkadelphia,AR,clark,Arkadelphia Police Department,71923,ar,510 Clay Street,870-246-4545
Gurdon,AR,clark,Gurdon Police Department,71743,ar,103 East Maple Street,870-353-2211
Corning,AR,clay,Corning Police Department,72422,ar,408 West Main Street,870-857-3311
Piggott,AR,clay,Piggott City Police Department,72454,ar,194 West Court Street,870-598-2295
Rector,AR,clay,Rector City Police Department,72461,ar,407 South Stewart Avenue,870-595-2423
Heber Springs,AR,cleburne,Heber Springs Police Department,72543,ar,1001 West Main Street,501-362-3661
Quitman,AR,cleburne,Quitman City Police Department,72131,ar,5 2nd Street,501-589-3512
Rison,AR,cleveland,Rison Police Department,71665,ar,405 Main Street,870-325-7444
Magnolia,AR,columbia,Magnolia Police Department,71753,ar,206 North Jackson Street,870-234-2323
Taylor,AR,columbia,Taylor Police Department,71861,ar,101 West Pope Street,870-694-2051
Magnolia,AR,columbia,Waldo Police Department,71753,ar,308 East Main Street,870-693-5315
Menifee,AR,conway,Menifee Police Department,72107,ar,68 N Mustang St,501-354-6598
Morrilton,AR,conway,Morrilton Police Department,72110,ar,212 North Moose Street,501-354-0131
Bay,AR,craighead,Bay Police Department,72411,ar,224 Elders St,870-781-3221
Bono,AR,craighead,Bono Police Department,72416,ar,241 East College Street,870-932-0213
Caraway,AR,craighead,Caraway Police Department,72419,ar,102 West State Street,870-482-3434
Jonesboro,AR,craighead,Jonesboro Police Department,72401,ar,1001 South Caraway Road,870-933-4600
Monette,AR,craighead,Monette Police Department,72447,ar,119 North Edmonds Avenue,870-486-2121
Alma,AR,crawford,Alma Police Department,72921,ar,804 Fayetteville Avenue,479-632-3333
Mountainburg,AR,crawford,Mountainburg Police Department,72946,ar,101 U.s. 71,479-369-2000
Mulberry,AR,crawford,Mulberry Police Department,72947,ar,207 North Main Street,479-997-8235
Van Buren,AR,crawford,Van Buren Police Department,72956,ar,800 Fayetteville Road,479-474-1234
Earle,AR,crittenden,Earle Police Department,72331,ar,1004 2nd Street,870-792-8909
Marion,AR,crittenden,Marion Police Department,72364,ar,14 East Military Road,870-739-2101
Turrell,AR,crittenden,Turrell Police Department,72384,ar,160 Eureka Street,870-343-8500
Parkin,AR,cross,Memphis Police Department,72373,ar,201 West Smithdale Avenue,901-636-3700
Wynne,AR,cross,Wynne City Police Department,72396,ar,206 South Falls Boulevard,870-238-8718
Fordyce,AR,dallas,Fordyce Police Department,71742,ar,101 North Main Street,870-352-2178
Sparkman,AR,dallas,Sparkman Police Department,71763,ar,110 East Main Street,870-678-2255
Dumas,AR,desha,Dumas Police Department,71639,ar,149 East Waterman Street,870-382-5511
Monticello,AR,drew,Monticello Fire Department,71655,ar,101 North Church Street,870-367-3411
Conway,AR,faulkner,Conway Police Department,72032,ar,1105 Prairie Street,501-450-6120
Damascus,AR,faulkner,Damascus Police Department,72039,ar,5 S Broadway St,501-335-7321
Greenbrier,AR,faulkner,Greenbrier Police Department,72058,ar,11 Wilson Farm Road,501-679-3105
Greenbrier,AR,faulkner,Guy Police Department,72058,ar,405 Highway 25,501-679-4585
Mayflower,AR,faulkner,Mayflower Police Department,72106,ar,2 Ashmore Drive,501-470-1000
Vilonia,AR,faulkner,Vilonia Police Department,72173,ar,1113 Main Street,501-796-2534
Altus,AR,franklin,Altus Police Department,72821,ar,109 West Park Street,479-468-4191
Charleston,AR,franklin,Charleston Police Department,72933,ar,1418 East Main Street,479-965-7600
Ozark,AR,franklin,Ozark Police Department,72949,ar,200 South 4th Street,479-667-2233
Salem,AR,fulton,Salem Police Department,72576,ar,120 North Main Street,870-895-3478
Hot Springs Village,AR,garland,Hot Springs Village Police Department,71909,ar,113 Calella Road,501-922-0011
Sheridan,AR,grant,Sheridan Police Department,72150,ar,304 Gatzke Drive,870-942-4642
Paragould,AR,greene,Paragould Police Department,72450,ar,101 North 3rd Street,870-236-7621
Hope,AR,hempstead,Hope Police Department,71801,ar,400 South Washington Street,870-777-3434
Malvern,AR,hot,Rockport Police Department,72104,ar,186 Military Road,501-332-8700
Nashville,AR,howard,Nashville Police Department,71852,ar,426 North Main Street,870-845-3434
Horseshoe Bend,AR,izard,Horseshoe Bend Police Department,72512,ar,704 Commerce Street,870-670-5113
Newport,AR,jackson,Newport Police Department,72112,ar,615 3rd Street,870-523-2722
Tuckerman,AR,jackson,Tuckerman Police Department,72473,ar,200 West Main,870-349-5595
Pine Bluff,AR,jefferson,Grady Police Department,71601,ar,301 South Main Street,870-479-3904
Pine Bluff,AR,jefferson,Pine Bluff Police Department,71601,ar,200 East 8th Avenue,870-543-5105
White Hall,AR,jefferson,White Hall Police Department,71602,ar,8204 Dollarway Road,870-247-1414
Clarksville,AR,johnson,Clarksville City Police Department,72830,ar,203 Walnut Street,479-754-8100
Lewisville,AR,lafayette,Lewisville Police Department,71845,ar,330 W 1st St,870-921-4300
Stamps,AR,lafayette,Stamps Police Department,71860,ar,207 East Antigo Street,870-533-4951
Hoxie,AR,lawrence,City of Hoxie Police Department,72433,ar,400 Southwest Hartigan Road,870-886-7701
Walnut Ridge,AR,lawrence,City-Walnut Ridge Police Department,72476,ar,317 Northwest 4th Street,870-886-3568
Marianna,AR,lee,Marianna Police Department,72360,ar,16 Court Street,870-295-2508
Star,AR,lincoln,Star City Police Department,71667,ar,201 South Drew Street,870-628-4244
Ashdown,AR,little,Ashdown City Police Department,71822,ar,745 South Locust Street,870-898-5640
Paris,AR,logan,Paris Police Department,72855,ar,1810 East Walnut Street,479-963-2600
Booneville,AR,logan,Police Department,72927,ar,497 East Main Street,479-675-3242
Austin,AR,lonoke,Austin Police Department,72007,ar,3181 Highway 367,501-843-7856
Cabot,AR,lonoke,Cabot Police Department,72023,ar,101 North 2nd Street,501-843-6526
Carlisle,AR,lonoke,Carlisle Police Department,72024,ar,122 West Main Street,870-552-3687
England,AR,lonoke,England Police Station,72046,ar,110 Northwest 2nd Street,501-842-2311
Lonoke,AR,lonoke,Lonoke Police Department,72086,ar,203 Front Street Southwest,501-676-6953
Ward,AR,lonoke,Ward Police Department,72176,ar,305 Hickory Street,501-843-6351
Huntsville,AR,madison,Huntsville Police Department,72740,ar,208 War Eagle Avenue,479-738-6556
Bull Shoals,AR,marion,Bull Shoals Police Department,72619,ar,704 C South Woods Boulevard,870-445-4775
Blytheville,AR,mississippi,Blytheville Police Department,72315,ar,201 West Walnut Street,870-762-0405
Dell,AR,mississippi,Dell Police Department,72426,ar,407 2nd,870-564-9030
Gosnell,AR,mississippi,Gosnell Police Department,72315,ar,307 South Air Base Highway,870-532-8545
Leachville,AR,mississippi,Leachville Police Department,72438,ar,116 South Main Street,870-539-6713
Luxora,AR,mississippi,Luxora Police Department,72358,ar,204 North Main Street,870-658-2629
Manila,AR,mississippi,Manila Police Department,72442,ar,218 Baltimore Avenue,870-561-4437
Osceola,AR,mississippi,Osceola Police Department,72370,ar,401 West Keiser Avenue,870-563-5213
Clarendon,AR,monroe,Clarendon Police Department,72029,ar,270 Madison Street,870-747-3417
Prescott,AR,nevada,Prescott Police Department,71857,ar,111 West Elm Street,870-887-2676
Camden,AR,ouachita,Camden Police Department,71701,ar,1 Police Drive Southwest,870-836-5755
Chidester,AR,ouachita,Chidester Police Department,71726,ar,5265 Highway 24,870-685-2902
Perryville,AR,perry,Perryville Police Department,72126,ar,613 Fourche Avenue,501-889-2862
Helena,AR,phillips,Helena Police Department,72342,ar,705 Wissbrod Dr,870-338-7481
Marvell,AR,phillips,Marvell Police Department,72366,ar,402 Elm,870-829-3271
Helena-West Helena,AR,phillips,West Helena Police Department,72390,ar,98 Plaza Avenue,870-572-2528
Glenwood,AR,pike,Glenwood Police Department,71943,ar,210 North 2nd Street,870-356-3333
Murfreesboro,AR,pike,Murfreesboro Police Department,71958,ar,204 East Main Street,870-285-3732
Harrisburg,AR,poinsett,Harrisburg Police Department,72432,ar,202 North East Street,870-578-2530
Lepanto,AR,poinsett,Lepanto Police Department,72354,ar,113 Greenwood Avenue,870-475-2566
Trumann,AR,poinsett,Trumann Police Department,72472,ar,221 Melton Avenue,870-483-6423
Grannis,AR,polk,Grannis Police Department,71944,ar,8571 U.s. 71,870-385-7852
Mena,AR,polk,Mena Police Department,71953,ar,304 Dequeen Street,479-394-1212
Atkins,AR,pope,Atkins Police Department,72823,ar,310 Northeast 1st Street,479-641-1811
Dover,AR,pope,Dover Police Department,72837,ar,9686 Highway 7,479-331-3270
Hector,AR,pope,Hector Police Department,72843,ar,11356 Route 27,479-284-2533
Pottsville,AR,pope,Pottsville Police Department,72858,ar,52 2nd Street,479-968-2864
Russellville,AR,pope,Russellville Police Department,72801,ar,115 West H Street,479-968-3232
Des Arc,AR,prairie,Police Department,72040,ar,107 3rd Street,870-256-3011
North Little Rock,AR,pulaski,Camp Robinson Police Department,72118,ar,7200 Camp Robinson Road,501-212-5282
Jacksonville,AR,pulaski,Jacksonville Police Department,72076,ar,1412 West Main Street,501-982-3191
Little Rock,AR,pulaski,Little Rock Police Department,72201,ar,700 West Markham Street,501-371-4605
Maumelle,AR,pulaski,Maumelle Department of Public Safety,72113,ar,100 Millwood Circle,501-851-1337
North Little Rock,AR,pulaski,North Little Rock Police Department,72114,ar,200 West Pershing Boulevard,501-758-1234
Sherwood,AR,pulaski,Sherwood Police Department,72120,ar,2201 East Kiehl Avenue,501-835-1425
Pocahontas,AR,randolph,Pocahontas Police Department,72455,ar,410 North Marr Street,870-892-9867
Bauxite,AR,saline,Bauxite Police Department,72011,ar,6055 Stanley Circle,501-557-5184
Benton,AR,saline,Benton Police Department,72015,ar,100 South East Street,501-776-5948
Bryant,AR,saline,Bryant Police Department,72022,ar,210 Southwest 3rd Street,501-847-0211
Traskwood,AR,saline,Haskell Police Department,72167,ar,2520 Highway 229,501-778-4916
Shannon Hills,AR,saline,Shannon Hills Police Department,72103,ar,10401 High Road East,501-455-3125
Waldron,AR,scott,Waldron Police Department,72958,ar,323 Washington Street,479-637-3103
Marshall,AR,searcy,Marshall Police Department,72650,ar,200 College Street,870-448-2888
Barling,AR,sebastian,Barling Police Department,72923,ar,304 Church Street,479-452-1550
Lavaca,AR,sebastian,Central City Police Department,72941,ar,1101 Highway 255,479-434-2990
Fort Smith,AR,sebastian,Fort Smith Police Department,72901,ar,100 South 10th Street,479-709-5000
Greenwood,AR,sebastian,Greenwood Police Department,72936,ar,30 Bell Road,479-996-4119
