city,state,county,name,zip,state2,address,phone
Murrysville,PA,westmoreland,Murrysville Dog Park,15632,pa,Farm Road,
Greensburg,PA,westmoreland,See Spot Run Doggie Daycare and Dog Park,15601,pa,1206 South Main Street,724-836-7768
York,PA,york,Canine Meadows Dog Park,17406,pa,400 Mundis Race Road,717-840-7440
Dallastown,PA,york,Dallastown Dog Park,17313,pa,South School Place,
Barrington,RI,bristol,Haines Dog Park,02806,ri,3 Haines Park Road,
Providence,RI,providence,Bell St Dog Park,02909,ri,199 Ridge Street,401-861-9046
Providence,RI,providence,Gano Street Dog Park,02906,ri,123 Gano Street,
Johnston,RI,providence,Johnston Dog Park,02919,ri,Riverside Avenue,
Pawtucket,RI,providence,Pawtucket Dog Park,02861,ri,Slater Park Avenue,
North Kingstown,RI,washington,Kayla Jean Ricci Dog Park,02852,ri,159 Allen Harbor Road,
South Kingstown,RI,washington,South Kingstown Dog Park,02879,ri,349 Broad Rock Road,401-792-2233
Hilton Head Island,SC,beaufort,Best Friends Dog Park,29928,sc,11 Castnet Drive,843-342-4580
Charleston,SC,charleston,Ackerman Dog Park,29407,sc,55 Sycamore Avenue,843-724-7324
Mount Pleasant,SC,charleston,Dog & Duck Park West,29466,sc,1117 Park West Boulevard,843-388-6127
Mount Pleasant,SC,charleston,Rifle Range Road Dog Park,29464,sc,1619 Rifle Range Road,
Mount Pleasant,SC,charleston,Town of Mount Pleasant Dog Park,29464,sc,1619 Rifle Range Road,
Summerville,SC,dorchester,Wassamassaw Dog Park,29483,sc,651 Wassamassaw Road,
Greenville,SC,greenville,Cleveland Dog Park,29601,sc,129 Woodland Way,864-232-2273
Myrtle Beach,SC,horry,Myrtle Beach Barc Parc North,29577,sc,Robert M Grissom Parkway,843-918-1000
Columbia,SC,richland,Emily Douglas Dog Park,29205,sc,2431 Terrace Way,803-733-8531
Fort Mill,SC,york,Mary Warner Mack Dog Park,29715,sc,835 Springfield Parkway,803-547-4574
Rapid,SD,pennington,Braeburn Addition Off Leash Dog Area,57702,sd,3350 Idlehurst Lane,605-394-4175
Rapid,SD,pennington,Braeburn Dog Park,57702,sd,3350 Idlehurst Lane,
Morristown,TN,hamblen,Morristown Dog Park At Jaycee Field,37814,tn,1726 Dalton Ford Road,
Chattanooga,TN,hamilton,Chew-Chew Dog Park,37408,tn,1809 Reggie White Boulevard,
Knoxville,TN,knox,PetSafe Downtown Dog Park,37902,tn,200 South Central Street,865-215-4311
Cookeville,TN,putnam,Wag'n Tails Indoor Outdoor Dog Park,38501,tn,310 Newman Drive,931-528-2298
Murfreesboro,TN,rutherford,Murfreesboro Bark Park,37129,tn,1540 West College Street,615-893-2141
Murfreesboro,TN,rutherford,Murfreesboro Bark Park,37129,tn,1540 West College Street,615-890-5333
Murfreesboro,TN,rutherford,Murfreesboro Dog Park,37129,tn,1540 West College Street,615-890-5333
Memphis,TN,shelby,City of Memphis Dog Park,38112,tn,2599 Avery Avenue,901-636-4241
Millington,TN,shelby,NSA Mid-South Dog Park,38053,tn,5907 Savitz Drive,901-874-5420
Kingsport,TN,sullivan,Kingsport Dog Park,37660,tn,800 Granby Road,423-229-9457
Goodlettsville,TN,sumner,Fenway's Dog Park,37072,tn,745 Caldwell Drive,
Hendersonville,TN,sumner,Hendersonville Dog Park,37075,tn,169 East Main Street,615-766-0705
Franklin,TN,williamson,Maggie's Bark Park,37064,tn,138 Claude Yates Drive,615-790-5590
Brentwood,TN,williamson,Nutro Dog Park,37027,tn,920 Heritage Way,
Mount Juliet,TN,wilson,South Mt Juliet Bark Park,37122,tn,151 Southeast Springdale Drive,615-754-2552
Rockport,TX,aransas,Rockport Dog Park,78382,tx,1550 Farm to Market Road 2165,
Temple,TX,bell,Central Texas Bark Park,76502,tx,4320 Lion Park Road,254-298-5690
Harker Heights,TX,bell,Harker Heights Dog Park,76548,tx,100 Mountain Lion Road,
Killeen,TX,bell,Mickey's Dog Park,76543,tx,2201 East Veterans Memorial Boulevard,254-501-8889
San Antonio,TX,bexar,Madison Square Dog Park,78215,tx,498 Camden Street,
San Antonio,TX,bexar,Pearl Brewery Dog Park,78215,tx,303 Pearl Parkway,210-212-7260
Universal,TX,bexar,Universal City Dog Park,78148,tx,134 Athenian Drive,
Alvin,TX,brazoria,Alvin Dog Park,77511,tx,3625 Briscoe Dr,
Harlingen,TX,cameron,Harlingen Dog Park,78550,tx,1601 South M Street,
Olmito,TX,cameron,Stillman Dog Park,78575,tx,416 Farm to Market Road 511,
Plano,TX,collin,Jack Carter Park Dog Park,75023,tx,2601 Pleasant Valley Drive,972-941-2275
McKinney,TX,collin,McKinney Dog Park,75071,tx,3050 Virginia Parkway,
Dallas,TX,collin,NorthBark Dog Park,75287,tx,4899 Gramercy Oaks Drive,214-670-1589
Allen,TX,collin,Settler's Gate Dog Park,75013,tx,1420 West McDermott Drive,972-359-1469
New Braunfels,TX,comal,Puppy Playland Dog Park,78132,tx,1240 Landa Street,
Dallas,TX,dallas,Bark Park Central,75212,tx,2530 West Commerce Street,214-670-3278
Richardson,TX,dallas,Bush Central Barkway Dog Park,75080,tx,North Central Expressway,
Dallas,TX,dallas,Central Dog Park,75209,tx,4711 Westside Drive,214-443-0570
Irving,TX,dallas,City of Irving Dog Park,75038,tx,4140 Valley View Lane,972-721-3773
Coppell,TX,dallas,Coppell Dog Park,75019,tx,400 South Macarthur Boulevard,972-304-3610
Dallas,TX,dallas,Dallas City North Dog Run,75240,tx,7373 Valley View Lane,877-584-7138
Dallas,TX,dallas,Deep Ellum Dog Park,75212,tx,2530 West Commerce Street,214-671-8001
Dallas,TX,dallas,Meadows Foundation Dog Park,75204,tx,500 Liberty Street,214-826-9431
Addison,TX,dallas,Redding Trail Dog Park,75001,tx,14677 Midway Road,972-450-2851
Dallas,TX,dallas,Travis Dog Park,75204,tx,4101 Travis Street,
Dallas,TX,dallas,Unleashed Indoor Dog Park,75228,tx,5151 Samuell Boulevard,214-388-0701
Dallas,TX,dallas,Wagging Tail Dog Park,75248,tx,5841 Keller Springs Road,214-670-1589
Dallas,TX,dallas,White Rock Lake Dog Park,75218,tx,8000 East Mockingbird Lane,214-670-4100
Southlake,TX,denton,BooBoo's Buddies Dog Park,76092,tx,3901 North White Chapel Boulevard,
Frisco,TX,denton,Frisco Dog Park,75034,tx,3335 4th Army Drive,972-292-6500
Flower Mound,TX,denton,Hound Mound Dog Park,75028,tx,1202 South Garden Ridge Boulevard,
Lewisville,TX,denton,Railroad Dog Park,75057,tx,1301 South Railroad Street,972-219-5077
Carrollton,TX,denton,Rosemeade Dog Park,75007,tx,1330 East Rosemeade Parkway,
Denton,TX,denton,Wiggly Field Dog Park,76210,tx,1400 East Ryan Road,940-349-8731
El Paso,TX,el,Westside Community Dog Park,79912,tx,7400 High Ridge Drive,915-587-1623
Waxahachie,TX,ellis,Wags-A-Hachie Dog Park,75165,tx,701 Howard Road,469-309-4000
Katy,TX,fort,Grand Lakes Dog Park,77450,tx,5610 Calico Crossing Lane,
Sugar Land,TX,fort,Pawm Springs Dog Park,77479,tx,15300 University Boulevard,
Longview,TX,gregg,Stragent Dog Park,75605,tx,121 Summerfield Drive,903-237-1270
Seguin,TX,guadalupe,Walnut Springs Dog Park,78155,tx,306 West Nolte Street,
Katy,TX,harris,City of Katy Dog Park,77493,tx,5414 Franz Road,281-391-4840
Houston,TX,harris,Congressman Bill Archer Bark Park,77084,tx,3201 Highway 6 North,281-496-2177
Houston,TX,harris,Danny Jackson Dog Park,77027,tx,4700 Westpark Drive,281-496-2177
Baytown,TX,harris,Eddie Huron Park Dog Walk,77521,tx,4700 Bush Road,
Deer Park,TX,harris,Ella and Friends Dog Park,77536,tx,500 West 13th Street,
Houston,TX,harris,Gene Green Dog Park,77049,tx,6500 East Sam Houston Parkway North,
Houston,TX,harris,Johnny Steele Dog Park,77019,tx,2929 Allen Parkway,713-752-0314
Houston,TX,harris,Johnny Steele Dog Park,77019,tx,2929 Allen Parkway,713-752-0314
Kingwood,TX,harris,Kingwood Dog Park,77339,tx,619 Lakeville Drive,281-358-4597
Spring,TX,harris,Meyer Park Dog Park,77379,tx,16150 Stuebner Airline Road,281-376-3421
Houston,TX,harris,Millie Bush Dog Park,77082,tx,16756 Westheimer Parkway,
Pasadena,TX,harris,Pasadena Dog Park,77504,tx,5170 Burke Road,
Houston,TX,harris,Webster Street Dog Park,77019,tx,1710 Mathews Street,
Houston,TX,harris,Winchester Country Dog Park,77064,tx,9579 Round Up Lane,
Kyle,TX,hays,Plum Creek Dog Park,78640,tx,1077 Fairway,
San Marcos,TX,hays,San Marcos Dog Park,78666,tx,200 Charles Austin Drive,
McAllen,TX,hidalgo,McAllen Dog Park,78501,tx,Tamarack Avenue,
Granbury,TX,hood,Granbury Bark Park,76048,tx,649 West Moore Street,
Beaumont,TX,jefferson,Ida Reed Dog Park,77702,tx,2348 Louisiana Street,
Waco,TX,mclennan,HOT Dog Park,76708,tx,4900 Steinbeck Bend Drive,
Midland,TX,midland,Hogan's Run Off Leash Dog Park,79705,tx,1201 East Wadley Avenue,
Spring,TX,montgomery,Spring Creek Dog Park,77380,tx,1300 North Millbend Drive,
Conroe,TX,montgomery,Wiggins Village Dog Park,77303,tx,565 Bryant Road,936-522-3842
Port Aransas,TX,nueces,Community Dog Park,78373,tx,Clark Parkway,
Amarillo,TX,randall,John Stiff Memorial Dog Park,79109,tx,4800 Bell Street,806-378-3036
Rockwall,TX,rockwall,Rockwall Dog Park,75087,tx,815 East Washington Street,
White Settlement,TX,tarrant,Buzz Fence Dog Park,76108,tx,North Cherry Lane,
Arlington,TX,tarrant,Cobblestone Dog Park,76011,tx,1615 Stoneleigh Court,855-707-8821
Euless,TX,tarrant,Euless Dog Park,76039,tx,1951 Bear Creek Parkway,
Fort Worth,TX,tarrant,Fort Woof Dog Park,76111,tx,750 North Beach Street,972-941-2275
Fort Worth,TX,tarrant,Fort Woof Dog Park,76117,tx,4500 Gateway Park Drive,817-871-7638
Lake Worth,TX,tarrant,Keenum-Shelton Dog Park,76135,tx,3217 Dakota Trail,817-237-7210
Fort Worth,TX,tarrant,Prairie Dog Park,76119,tx,5063 Parker Henderson Road,
Arlington,TX,tarrant,Tails and Trails Dog Park,76018,tx,950 Southeast Green Oaks Boulevard,817-459-5474
North Richland Hills,TX,tarrant,Tipps Canine Hollow Dog Park,76182,tx,7804 Davis Boulevard,817-427-6620
Fort Worth,TX,tarrant,"Watervue's ""Paws to Play"" Community Dog Park",76244,tx,8660 North Beach Street,817-750-6000
Fort Worth,TX,tarrant,ZBonz Dog Park,76116,tx,6930 Camp Bowie Boulevard,
Abilene,TX,taylor,Abilene Dog Park,79602,tx,2070 Zoo Lane,
Abilene,TX,taylor,Camp Barkeley Dog Park,79602,tx,2070 Zoo Lane,
Bee Cave,TX,travis,Bee Cave Dog Park,78738,tx,13676 Bee Cave Parkway,
Austin,TX,travis,Far West Dog Park,78759,tx,10050 Great Hills Trail,
Pflugerville,TX,travis,Harris Ridge Dog Park,78660,tx,14400 Harris Ridge Boulevard,
Austin,TX,travis,Northeast District Park Leash-Free Dog Park,78724,tx,5909 Crystalbrook Drive,
Austin,TX,travis,Norwood Estate Dog Park,78704,tx,1009 Edgecliff Terrace,512-974-6700
Austin,TX,travis,Olympic Heights Dog Park,78748,tx,2715 Marcus Abrams Boulevard,
Austin,TX,travis,Park At Walnut Creek Dog Park,78753,tx,12138 North Lamar Boulevard,512-974-6700
Austin,TX,travis,Red Bud Dog Park,78703,tx,3569 Lake Austin Boulevard,
Austin,TX,travis,Turkey Creek Dog Park,78730,tx,1600 City Park Road,
Austin,TX,travis,Wells Branch Dog Park,78728,tx,14676 Wells Port Drive,512-251-9814
Huntsville,TX,walker,Pineview Dog Park,77340,tx,2335 23rd Street,
Wichita Falls,TX,wichita,Wichita Falls Dog Park,76310,tx,5205 Fairway Boulevard,
Leander,TX,williamson,Doghouse Drinkery Dog Park,78641,tx,3800 County Road 175,512-630-5699
Round Rock,TX,williamson,Round Rock Dog Depot,78664,tx,800 Deerfoot Drive,512-218-5540
Woods Cross,UT,davis,Utah Dog Park,84087,ut,596 West 1500 South,801-872-9030
Salt Lake,UT,salt,Dog-on-it Dog Park,84115,ut,1645 300 West,
Draper,UT,salt,Draper City Dog Park,84020,ut,13450 South 300 East,801-576-6549
Salt Lake,UT,salt,Lindsey Gardens Dog Park,84103,ut,7th Avenue,801-972-7800
Taylorsville,UT,salt,Millrace Dog Park,84123,ut,1200 West 5400 South,
Sandy,UT,salt,Sandy City Dog Park,84070,ut,300 East David Circle,801-568-2900
Draper,UT,salt,South Mountain Dog Run,84020,ut,658 vestry Road,801-910-5243
Salt Lake,UT,salt,Utah Dog Park,84116,ut,1977 West North Temple,801-214-1455
West Jordan,UT,salt,West Jordan Dog Park,84081,ut,5982 New Bingham Highway,
Hurricane,UT,washington,Hurricane City Dog Park,84737,ut,781 North 300 West,
St. George,UT,washington,Snow Park Dog Park,84790,ut,300 East 900 South,435-627-4530
St. Johnsbury,VT,caledonia,Dog Mountain,05819,vt,143 Parks Road,802-748-2700
Essex,VT,chittenden,Essex Dog Park,05452,vt,111 West Street,
South Burlington,VT,chittenden,South Burlington Community Dog Park,05403,vt,240 Kirby Road,
Burlington,VT,chittenden,Starr Farm Dog Park,05408,vt,Starr Farm Road,802-865-7247
Alexandria,VA,alexandria,Carlyle Dog Park,22314,va,450 Andrew's Lane,
Alexandria,VA,alexandria,Duke Street Dog Park,22304,va,Duke Street,703-746-4774
Alexandria,VA,alexandria,Simpson Stadium Dog Park,22301,va,426 East Monroe Avenue,703-555-1212
Alexandria,VA,alexandria,The Dog Park,22314,va,705 King Street,703-888-2818
Arlington,VA,arlington,Clarendon Dog Park,22201,va,1299 North Herndon Street,
Arlington,VA,arlington,Shirlington Dog Park,22206,va,2690 South Oxford Street,
Arlington,VA,arlington,Walter Reed Dog Park,22204,va,2060 South Walter Reed Drive,
Waynesboro,VA,augusta,Coyner Springs Dog Recreation Area,22980,va,2091 Lyndhurst Road,540-942-6735
Chesapeake,VA,chesapeake,Chesapeake Dog Park,23320,va,900 City Park Drive,757-312-0243
Alexandria,VA,fairfax,Amberleigh Dog Park,22315,va,Crestleigh Way,
Oakton,VA,fairfax,Blake Lane Dog Park,22124,va,10033 Blake Lane,
Centreville,VA,fairfax,Madison Ridge Dog Park,20121,va,14807 Rydell Road,703-830-9104
Annandale,VA,fairfax,Mason District Dog Park,22003,va,Pinecrest Parkway,
Reston,VA,fairfax,Reston Dog Park,20194,va,11323 Baron Cameron Avenue,
Springfield,VA,fairfax,South Run Dog Park,22153,va,7550 Reservation Drive,
Vienna,VA,fairfax,Vienna Dog Park,22180,va,700 Old Courthouse Road Northeast,
Alexandria,VA,fairfax,Westgrove Dog Park,22307,va,6801 Fort Hunt Road,
Warrenton,VA,fauquier,Vint Hill Dog Park,20187,va,4263 Aiken Drive,540-347-6965
Hampton,VA,hampton,Ridgeway Bark Park,23669,va,85 East Mercury Boulevard,
Ashland,VA,hanover,Hanover Dog Park,23005,va,12471 Taylor Complex Lane,
Richmond,VA,henrico,Fido Park Ave,23233,va,4025 Lauderdale Drive,804-360-8011
Chantilly,VA,loudoun,Elk Lick Dog Park,20152,va,25152 Elk Lick Road,
Leesburg,VA,loudoun,Leesburg VA Dog Park,20175,va,850 Davis Court Southeast,
Ashburn,VA,loudoun,One Loudoun Dog Park,20147,va,44723 Collingdale Terrace,703-724-1111
Lynchburg,VA,lynchburg,Lynchburg Dog Park,24501,va,515 Monticello Avenue,
Blacksburg,VA,montgomery,Blacksburg Dog Park,24060,va,2100 Toms Creek Road,540-961-1135
Newport News,VA,newport,Fido Field Dog Park,23602,va,201 City Farm Road,
Norfolk,VA,norfolk,Bea Arthur Dog Park,23510,va,501 Front Street,757-622-7382
Norfolk,VA,norfolk,Ghent Dog Park,23517,va,1310 Stockley Gardens,757-609-0437
Norfolk,VA,norfolk,Lafayette Dog Park,23509,va,114 Orleans Circle,
Norfolk,VA,norfolk,Ocean View Dog Park,23503,va,162 Maple Avenue,
Prince George,VA,prince,Dog Park at Independence Place,23875,va,5000 Owens Way,804-352-5472
Woodbridge,VA,prince,K-9 Gunner Memorial Dog Park,22192,va,13000 Minnieville Road,
Woodbridge,VA,prince,Prince William County Dog Park,22192,va,13000 Minnieville Road,
Richmond,VA,richmond,Barker Field Dog Park,23221,va,Shirley Lane,804-239-0783
Salem,VA,roanoke,Salem Rotary Dog Park,24153,va,1301 Indiana Street,540-375-3000
Roanoke,VA,roanoke,Highland Dog Park,24016,va,5th Street,
Fredericksburg,VA,spotsylvania,Fredericksburg Dog Park,22401,va,Kenmore Avenue,540-372-1086
Stafford,VA,stafford,Aquia Harbour Dog Park,22554,va,1202 Aquia Drive,540-659-5024
Winchester,VA,winchester,Winchester Dog Park,22601,va,1001 East Cork Street,
Wenatchee,WA,chelan,Badger Park Off Leash Dog Park,98801,wa,1351 Walla Walla Avenue,509-630-0784
Brush Prairie,WA,clark,Brush Prairie Dog Park,98606,wa,Northeast 149th Street,888-899-0025
Vancouver,WA,clark,Dakota Memorial Off-Leash Dog Park,98683,wa,16800 Southeast 18th Street,360-619-1111
Vancouver,WA,clark,Kane Memorial Dog Park,98682,wa,10910 Northeast 172nd Avenue,888-899-0025
Vancouver,WA,clark,Ross Off-Leash Dog Recreation Area,98663,wa,Northeast Ross Street,888-899-0025
Longview,WA,cowlitz,Gearheart Gardens Dog Park,98632,wa,40 Tennant Way,
Oak Harbor,WA,island,Clover Valley Off Leash Dog Park,98277,wa,Ault Field Road,
Clinton,WA,island,Marguerite Brons Memorial Off-Leash Park,98236,wa,5951 Bayview Road,
Seattle,WA,king,Alki Beach Dog Park,98116,wa,2648 59th Avenue Southwest,206-937-1301
Carnation,WA,king,Carnation Off Leash Dog Park,98014,wa,Larson Avenue,425-333-4192
Renton,WA,king,Cedar River Dog Park,98057,wa,1500 Houser Way South,
Shoreline,WA,king,Eastside Off-Leash Area,98155,wa,1902 Northeast 150th Street,
Federal Way,WA,king,French Lake Off Leash Dog Park,98003,wa,31531 1st Avenue South,253-835-6901
Kirkland,WA,king,Jasper's Dog Park,98034,wa,11225 Northeast 120th Street,
Seattle,WA,king,Magnuson Park Dog Beach,98115,wa,7400 Sand Point Way Northeast,206-684-4075
Seattle,WA,king,Magnuson Park Off-Leash Dog Park,98115,wa,7400 Sand Point Way Northeast,
Redmond,WA,king,Marymoore Off Leash Dog Park,98052,wa,6046 West Lake Sammamish Parkway Northeast,206-477-7275
Seattle,WA,king,Northacres Off-Leash Dog Park,98125,wa,12718 1st Avenue Northeast,206-684-4075
Bellevue,WA,king,Robinswood Park - Off-Leash Dog Corral,98007,wa,2430 148th Avenue Southeast,
Bellevue,WA,king,Robinswood Small Dog Park,98007,wa,2430 148th Avenue Southeast,425-452-6881
Shoreline,WA,king,Shoreview Off-leash Dog Area,98133,wa,320 Northwest Innis Arden Way,
Seattle,WA,king,South Park Bark Park,98108,wa,8457 Dallas Avenue South,206-684-1154
Snoqualmie,WA,king,Three Forks Dog Park,98065,wa,39903 Southeast Park Street,425-831-5784
Snoqualmie,WA,king,Three Forks Off-Leash Dog Park,98065,wa,39912 Southeast Park Street,
Seattle,WA,king,West Ridge Dog Park,98106,wa,7901 Delridge Way Southwest,888-559-3584
Mercer Island,WA,king,Wildwood Off Leash Dog Park,98040,wa,7400 86th Avenue Southeast,
Olalla,WA,kitsap,Bandix Dog Park,98359,wa,Bandix Road Southeast,
Port Orchard,WA,kitsap,Howe Farm Historic Park and Off-Leash Dog Area,98366,wa,Long Lake Road Southeast,
Silverdale,WA,kitsap,Silverdale Dog Park,98383,wa,11601 Silverdale Way Northwest,360-307-9200
Centralia,WA,lewis,Dog Park at Borst Park,98531,wa,118 West Maple Street,360-330-7688
Bonney Lake,WA,pierce,Bonney Lake Dog Park,98391,wa,18902 82nd Street East,253-862-8602
Gig Harbor,WA,pierce,Mccormick Forest Off Leash Dog Area,98332,wa,10123 78th Avenue Northwest,253-858-3400
Tacoma,WA,pierce,Rogers Park Off-Leash Dog Park,98404,wa,East L Street,253-305-1060
Tacoma,WA,pierce,Wapato Park Off Leash Dog Park,98408,wa,6241 South Wapato Lake Drive,
Mukilteo,WA,snohomish,Camp Canine Doggy Daycare & Dog Park,98275,wa,11126 Mukilteo Speedway,
Lake Stevens,WA,snohomish,Cavalero Hill Dog Park,98258,wa,79th Avenue Southeast,425-388-6600
Everett,WA,snohomish,Ebey Island Dog Park,98201,wa,1206 Cherry Avenue,
Edmonds,WA,snohomish,Edmonds Off-Leash Dog Park,98020,wa,498 Admiral Way,
Lake Stevens,WA,snohomish,Lake Stevens Dog Park,98258,wa,79th Avenue Southeast,425-388-6600
Lynnwood,WA,snohomish,Lake Stickney Off Leash Dog Park,98087,wa,13521 Manor Way,
Mountlake Terrace,WA,snohomish,Mountlake Terrace Dog Park,98043,wa,53rd Avenue West,
Mountlake Terrace,WA,snohomish,Mountlake Terrace Off Leash Dog Park,98043,wa,5303 228th Street Southwest,
Mukilteo,WA,snohomish,Mukilteo Off Leash Dog Park,98275,wa,5th Street,
Mukilteo,WA,snohomish,Trails and Tails Dog Park,98275,wa,1100 5th Street,
Liberty Lake,WA,spokane,Patricia Simonet Laughing Dog Park,99019,wa,Spokane Bridge Road,
Spokane,WA,spokane,South Hill Dog Park,99223,wa,South Altamont Street,
Spokane,WA,spokane,Spokanimal Dog Park At High Bridge,99224,wa,330 South A Street,509-534-8133
Lacey,WA,thurston,Hawk's Prairie Dog Park,98516,wa,2420 Hogum Bay Road Northeast,360-754-4580
Olympia,WA,thurston,Sunrise Dog Park,98502,wa,505 Bing Street Northwest,360-753-8365
Lacey,WA,thurston,Thurston County Off-Leash Dog Park,98516,wa,2420 Hogum Bay Road Northeast,360-867-2491
Walla Walla,WA,walla,Walla Walla Dog Park,99362,wa,Dalles Military Road,
Bellingham,WA,whatcom,Fairhaven Dog Park,98225,wa,1717 4th Street,
Morgantown,WV,monongalia,Stanley's Spot Dog Park,26505,wv,185 Garrett Street,
Nekoosa,WI,adams,Room to Roam Dog Park of Rome,54457,wi,1351 Apache Avenue,715-459-3235
Green Bay,WI,brown,Howard Dog Park,54303,wi,1653 Wietor Drive,920-434-4640
Chippewa Falls,WI,chippewa,Happy Tails Dog Park,54729,wi,Chippewa Crossing Boulevard,715-828-1791
Madison,WI,dane,Demetral Park - Dog Off-Leash Park,53704,wi,Packers Avenue,
Verona,WI,dane,Prairie Moraine Dog Park,53593,wi,1970 County Highway Pb,
Madison,WI,dane,Sycamore Park - Dog Off-Leash Park,53714,wi,830 Jana Lane,
McFarland,WI,dane,Urso Dog Park,53558,wi,3565 Elvehjem Road,
Stoughton,WI,dane,Viking Dog Park,53589,wi,2525 County Highway B,608-224-3730
Madison,WI,dane,Warner Park Dog Exercise Area,53704,wi,1625 Northport Drive,608-245-3690
Sister Bay,WI,door,Sister Bay Dog Park,54234,wi,Woodcrest Court,
Eau Claire,WI,eau,Eau Claire County Dog Park,54701,wi,4503 House Road,
Fond du Lac,WI,fond,FIDO Dog Park,54935,wi,195 Satterlee Street,
Johnson Creek,WI,jefferson,Jefferson County Dog Park,53038,wi,Canine Drive,920-674-7260
Kenosha,WI,kenosha,Carlisle Family Dog Park,53140,wi,909 7th Street,262-857-1869
Salem,WI,kenosha,Harris Family Dog Park,53168,wi,75th Street,262-857-1869
Kenosha,WI,kenosha,Kenosha County Dog Parks,53140,wi,1010 56th Street,262-857-1869
Kenosha,WI,kenosha,Wagin' Tail Resort & Indoor Dog Park,53144,wi,5403 52nd Street,262-656-1111
Twin Lakes,WI,kenosha,Warren Close Bark Park,53181,wi,35610 89th Street,262-857-1869
Onalaska,WI,la,Onalaska Dog Park,54650,wi,255 Kramer Road,608-781-9530
Schofield,WI,marathon,Weston Dog Park,54476,wi,6100 Rogan Lane,715-359-6114
Milwaukee,WI,milwaukee,Bay View Dog Park,53207,wi,900 East Lincoln Avenue,
Wauwatosa,WI,milwaukee,Currie Dog Park,53222,wi,3535 North Mayfair Road,414-453-7030
Milwaukee,WI,milwaukee,Granville Dog Park,53224,wi,Good Hope Road,262-251-2542
Milwaukee,WI,milwaukee,Roverwest Dog Exercise Area,53212,wi,3243 North Weil Street,
Oak Creek,WI,milwaukee,Runway Dog Park,53154,wi,1214 East Rawson Avenue,414-257-7275
Kaukauna,WI,outagamie,Kaukauna Dog Park,54130,wi,366 Farmland Court,
Appleton,WI,outagamie,Outagamie Dog Park,54911,wi,East Northland Avenue,
Stevens Point,WI,portage,Point Dog Park,54481,wi,601 Mason Street,715-341-1136
Burlington,WI,racine,Burlington Wi Area Dog Park,53105,wi,480 Calumet Street,
Mount Pleasant,WI,racine,Karen A Nelson Memorial Dog Park,53404,wi,3500 Northwestern Court,
Beloit,WI,rock,City of Beloit Dog Park,53511,wi,2425 Springbrook Court,
Baraboo,WI,sauk,Baraboo Dog Park,53913,wi,700 Hill Street,
Reedsburg,WI,sauk,Reedsburg Dog Park,53959,wi,600 South Golf Course Road,
Spring Green,WI,sauk,Spring Green Dog Park,53588,wi,Shifflet Road,
Sheboygan,WI,sheboygan,Lakeview Park And Pet Run,53081,wi,3201 Lakeshore Drive,
Hartford,WI,washington,Hartford Dog Park,53027,wi,East Monroe Avenue,
Nashotah,WI,waukesha,Nashotah Park Dog Exercise Area,53058,wi,W330N5113 County Road C,262-367-1022
Waupaca,WI,waupaca,Waupaca County Dog Park,54981,wi,557 Lakeside Parkway,
Marshfield,WI,wood,Paws N Play Dog Park,54449,wi,East 21st Street,
Cheyenne,WY,laramie,Nancy Mockler Dog Park,82007,wy,800 Southwest Drive,
